C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_06_799.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_06_799.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_06_799.jpg, 0, 0, 0, 25.62643
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_06_955.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_06_955.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_06_955.jpg, 0, 0.1846695, 0, 25.4023
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_107.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_107.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_107.jpg, -0.4531323, 0, 0, 24.79852
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_236.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_236.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_236.jpg, -0.8444727, 0, 0, 24.12649
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_348.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_348.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_348.jpg, -0.5140797, 0, 0, 23.92696
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_456.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_456.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_456.jpg, -0.1891191, 0, 0, 23.75205
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_629.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_629.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_629.jpg, 0, 0, 0, 23.34499
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_786.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_786.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_786.jpg, 0, 0, 0, 23.03106
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_07_916.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_07_916.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_07_916.jpg, 0, 0, 0, 22.76949
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_019.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_019.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_019.jpg, 0, 0.310551, 0, 22.88342
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_156.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_156.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_156.jpg, 0, 0.7185045, 0, 23.64679
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_283.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_283.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_283.jpg, -0.1573884, 0.8201805, 0, 24.66325
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_394.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_394.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_394.jpg, -0.4883427, 0.4892262, 0, 24.89662
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_573.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_573.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_573.jpg, -0.4951509, 0, 0, 24.54899
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_737.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_737.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_737.jpg, -0.006205231, 0, 0, 24.14968
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_08_873.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_08_873.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_08_873.jpg, -0.418996, 0, 0, 23.82731
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_040.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_040.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_040.jpg, 0, 0, 0, 23.43666
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_170.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_170.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_170.jpg, 0, 0, 0, 23.21209
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_455.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_455.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_455.jpg, -0.8392359, 0, 0, 21.52535
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_628.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_628.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_628.jpg, -0.7035631, 0, 0, 21.24063
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_817.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_817.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_817.jpg, -1, 0, 0, 20.295
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_09_940.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_09_940.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_09_940.jpg, -1, 0, 0, 20.27448
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_149.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_149.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_149.jpg, -0.3843652, 0, 0, 20.04
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_252.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_252.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_252.jpg, -0.0623242, 0, 0, 19.49926
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_415.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_415.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_415.jpg, 0, 0, 0, 19.16766
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_630.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_630.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_630.jpg, 0.6481116, 0, 0, 18.8064
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_860.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_860.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_860.jpg, 0, 0, 0, 18.40766
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_10_967.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_10_967.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_10_967.jpg, -0.0481125, 0, 0, 17.73235
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_116.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_116.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_116.jpg, 0, 0, 0, 18.03442
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_215.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_215.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_215.jpg, 0, 0, 0, 17.83144
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_319.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_319.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_319.jpg, -0.3122577, 0, 0, 17.09632
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_433.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_433.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_433.jpg, -0.6493719, 0, 0, 17.20032
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_568.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_568.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_568.jpg, -0.2465649, 0, 0, 16.44093
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_713.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_713.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_713.jpg, 0, 0, 0, 16.74288
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_818.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_818.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_818.jpg, 0, 0.1148013, 0, 16.5771
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_11_932.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_11_932.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_11_932.jpg, 0, 0.4529187, 0, 16.49172
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_051.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_051.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_051.jpg, 0, 0.8100069, 0, 17.38983
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_150.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_150.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_150.jpg, 0, 1, 0, 18.60803
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_252.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_252.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_252.jpg, -0.2829834, 0.7170166, 0, 19.08896
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_405.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_405.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_405.jpg, -0.7547799, 0.24522, 0, 19.17973
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_528.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_528.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_528.jpg, -0.3783696, 0, 0, 18.92797
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_650.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_650.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_650.jpg, -0.01535337, 0, 0, 18.69196
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_820.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_820.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_820.jpg, 0, 0, 0, 18.78596
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_12_993.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_12_993.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_12_993.jpg, 0, 0, 0, 18.52611
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_216.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_216.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_216.jpg, -0.6607578, 0, 0, 17.21403
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_333.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_333.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_333.jpg, -1, 0, 0, 16.79629
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_472.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_472.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_472.jpg, -1, 0, 0, 16.8624
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_621.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_621.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_621.jpg, -0.5501287, 0, 0, 16.74161
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_760.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_760.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_760.jpg, -0.1387192, 0, 0, 16.02382
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_864.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_864.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_864.jpg, 0, 0, 0, 16.40494
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_13_989.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_13_989.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_13_989.jpg, 0, 0, 0, 16.2881
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_127.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_127.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_127.jpg, 0, 0, 0, 15.60617
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_232.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_232.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_232.jpg, 0, 0, 0, 16.04001
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_337.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_337.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_337.jpg, -0.3173025, 0, 0, 15.8495
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_480.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_480.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_480.jpg, -0.7372088, 0, 0, 14.85697
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_646.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_646.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_646.jpg, -0.2460108, 0, 0, 14.71755
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_748.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_748.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_748.jpg, 0, 0, 0, 15.17966
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_14_876.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_14_876.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_14_876.jpg, 0, 0, 0, 15.0477
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_070.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_070.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_070.jpg, 0, 0, 0, 14.88694
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_390.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_390.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_390.jpg, 0, 0, 0, 14.64239
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_489.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_489.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_489.jpg, 0, 0, 0, 14.04515
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_623.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_623.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_623.jpg, -0.3961167, 0, 0, 14.32077
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_778.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_778.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_778.jpg, 0, 0, 0, 13.61862
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_15_887.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_15_887.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_15_887.jpg, 0, 0, 0, 13.53442
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_040.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_040.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_040.jpg, 0, 0, 0, 13.37692
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_273.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_273.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_273.jpg, 0, 0, 0, 13.73571
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_390.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_390.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_390.jpg, -0.3543186, 0, 0, 13.593
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_509.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_509.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_509.jpg, -0.7179762, 0, 0, 13.33743
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_629.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_629.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_629.jpg, -1, 0, 0, 12.91072
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_779.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_779.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_779.jpg, -0.5395711, 0, 0, 12.80566
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_16_946.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_16_946.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_16_946.jpg, -0.04635584, 0, 0, 12.57045
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_049.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_049.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_049.jpg, -0.3299345, 0, 0, 12.15828
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_309.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_309.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_309.jpg, 0, 0, 0, 12.22765
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_446.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_446.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_446.jpg, 0, 0, 0, 11.91638
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_581.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_581.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_581.jpg, 0, 0, 0, 11.97853
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_687.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_687.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_687.jpg, 0, 0.1329195, 0, 11.76769
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_819.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_819.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_819.jpg, 0, 0.5572641, 0, 12.88641
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_17_977.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_17_977.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_17_977.jpg, 0, 1, 0, 14.18566
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_087.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_087.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_087.jpg, 0, 1, 0, 15.31903
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_241.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_241.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_241.jpg, -0.4624833, 0.7692271, 0, 16.73146
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_345.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_345.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_345.jpg, -0.7781883, 0.4535221, 0, 16.90846
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_486.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_486.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_486.jpg, -0.3592107, 0.0345445, 0, 16.9273
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_642.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_642.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_642.jpg, 0, 0, 0, 16.68634
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_746.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_746.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_746.jpg, 0, 0, 0, 16.70964
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_18_924.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_18_924.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_18_924.jpg, 0, 0.2572884, 0, 16.47593
C:\Users\91961\Downloads\simulator-windows-64\IMG\center_2024_06_16_16_54_19_028.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\left_2024_06_16_16_54_19_028.jpg, C:\Users\91961\Downloads\simulator-windows-64\IMG\right_2024_06_16_16_54_19_028.jpg, 0, 0.5631216, 0, 17.20836
